datetime,Ne1_flux_twr_LE,Ne1_ref_ET
6/5/12,96.3875,181.0185185
6/6/12,95.66956522,204.9768598
6/7/12,100.6833333,194.3287037
6/8/12,110.7916667,228.9351852
6/9/12,125.1,279.5138889
6/10/12,85.85454545,282.1759259
6/11/12,148.8526316,186.3425926
6/12/12,96.2375,167.7083333
6/13/12,129.1714286,252.8935185
6/14/12,186.5666667,290.1620637
6/15/12,62.11666667,125.1157487
6/16/12,82.1,127.7777778
6/17/12,215.4947368,207.6388889
6/18/12,184.2,271.5277778
6/19/12,238.9933333,255.5555556
6/20/12,158.7333333,162.3842593
6/21/12,220.6833333,175.6944444
6/22/12,159.2565217,189.0046296
6/23/12,181.05625,231.5972222
6/24/12,168.6695652,204.9768598
6/25/12,139.8958333,220.9490741
6/26/12,185.6217391,287.5
6/27/12,210.2666667,378.0092593
6/28/12,116.9272727,242.2453704
6/29/12,146.175,218.287037
6/30/12,110.6409091,228.9351852
7/1/12,140.9190476,250.2315081
7/2/12,203.3565217,282.1759259
7/3/12,204.9157895,290.1620637
7/4/12,224.5928571,308.7962963
7/5/12,190.6952381,284.837963
7/6/12,88.49,290.1620637
7/7/12,30.2,252.8935185
7/8/12,82.325,226.2731481
7/9/12,136.9833333,207.6388889
7/10/12,291.6533333,210.3009259
7/12/12,333.8909091,202.3148148
7/18/12,247.50625,252.8935185
7/19/12,214.1789474,234.2592593
7/20/12,182.415,228.9351852
7/21/12,187.8375,276.8518785
7/22/12,223.5416667,303.4722488
7/23/12,197.0565217,300.8101852
7/24/12,236.4590909,279.5138889
7/25/12,264.0428571,300.8101852
7/26/12,176.8363636,223.6111377
7/27/12,170.2291667,212.962963
7/28/12,163.1227273,234.2592593
7/29/12,198.7173913,244.9074074
7/30/12,182.2590909,125.1157487
7/31/12,163.4565217,183.6805556
8/1/12,206.447619,223.6111377
8/2/12,161.945,183.6805556
8/3/12,179.3125,186.3425926
8/4/12,147.7090909,175.6944444
8/5/12,150.6791667,162.3842593
8/6/12,166.7086957,220.9490741
8/7/12,200.2636364,215.625
8/8/12,153.1791667,181.0185185
8/9/12,147.4173913,199.6527778
8/10/12,120.225,149.0740741
8/11/12,106.2304348,141.087963
8/12/12,126.9681818,194.3287037
8/13/12,111.5,151.7361191
8/14/12,124.8708333,173.0324074
8/15/12,136.0818182,228.9351852
8/16/12,116.4208333,135.7638889
8/17/12,115,135.7638889
8/18/12,51.50416667,98.49537037
8/19/12,141.7,135.7638889
8/20/12,141.1086957,130.4398148
8/21/12,110.8826087,157.0601852
8/22/12,95.8173913,226.2731481
8/23/12,93.73333333,226.2731481
8/24/12,60.67,175.6944444
8/25/12,35.65714286,85.18518519
8/26/12,47.72916667,127.7777778
8/27/12,94.56190476,151.7361191
8/28/12,112.1782609,194.3287037
8/29/12,105.4666667,247.5694444
8/30/12,92.19166667,252.8935185
8/31/12,87.3,194.3287037
9/1/12,68.60434783,178.3564895
9/2/12,67.10833333,194.3287037
9/3/12,48.1375,146.412037
9/4/12,65.1826087,170.3703704
9/5/12,47.28333333,191.6666747
9/6/12,44.14583333,202.3148148
9/7/12,31.83636364,90.50925926
9/8/12,33.325,183.6805556
9/9/12,21.13913043,135.7638889
9/10/12,30.21304348,204.9768598
9/11/12,31.4,263.5416933
9/12/12,54.08888889,157.0601852
9/13/12,48.28181818,101.1574074
9/14/12,54.89166667,122.4537037
9/15/12,30.46956522,127.7777778
9/16/12,20.165,122.4537037
9/17/12,58.65555556,66.55092593
9/18/12,36.7,106.4814815
9/19/12,36.33333333,181.0185185
9/20/12,23.03333333,135.7638889
9/21/12,23.55833333,149.0740741
9/22/12,21.8125,111.8055635
9/23/12,15.13333333,87.84722222
9/24/12,11.42916667,135.7638889
9/25/12,14.64166667,111.8055635
9/26/12,16.83333333,130.4398148
9/27/12,19.08181818,117.1296296
9/28/12,10.23043478,114.4675926
9/29/12,17.76086957,98.49537037
9/30/12,13.22916667,85.18518519
10/1/12,10.21666667,138.4259339
10/2/12,12.28333333,119.7916667
10/3/12,13.54166667,167.7083333
10/4/12,33.26363636,98.49537037
10/5/12,11.20909091,71.875
10/6/12,9.42173913,69.21296562
10/7/12,11.1375,79.86111111
10/8/12,12.525,138.4259339
10/9/12,9.729166667,85.18518519
10/10/12,8.956521739,101.1574074
10/11/12,11.03478261,98.49537037
10/12/12,7.766666667,93.1712963
10/13/12,38.69545455,119.7916667
10/14/12,70.12,90.50925926
10/15/12,31.075,109.1435185
10/16/12,22.93913043,111.8055635
10/17/12,46.17391304,98.49537037
10/18/12,44.255,114.4675926
10/19/12,43.87222222,82.52315081
10/20/12,35.1,74.53703704
10/21/12,14.02608696,101.1574074
10/22/12,21.07,74.53703704
10/23/12,-0.086956522,90.50925926
10/24/12,16.52222222,58.56481481
10/25/12,49.6875,34.60648414
10/26/12,21.4826087,37.26851852
10/27/12,17,34.60648414
10/28/12,25.11666667,53.24074074
10/29/12,23.31666667,79.86111111
10/30/12,16.34583333,53.24074074
10/31/12,37.42272727,45.25462963
11/1/12,23.60434783,55.90278044
11/2/12,24.78695652,47.91666933
11/3/12,15.37142857,45.25462963
11/4/12,29.03913043,58.56481481
11/5/12,19.87826087,37.26851852
11/6/12,45.86666667,66.55092593
11/7/12,18.225,53.24074074
11/8/12,20.52083333,74.53703704
11/9/12,10.26086957,55.90278044
11/10/12,25.68095238,87.84722222
11/11/12,49.29545455,71.875
11/12/12,23.46363636,47.91666933
11/13/12,16.14347826,61.22685185
11/14/12,21.25,61.22685185
11/15/12,21.71666667,55.90278044
11/16/12,17.02916667,45.25462963
11/17/12,23.34583333,69.21296562
11/18/12,16.9,85.18518519
11/19/12,7.6125,58.56481481
11/20/12,9.016666667,47.91666933
11/21/12,12.72083333,87.84722222
11/22/12,4.2125,61.22685185
11/23/12,9.254166667,47.91666933
11/24/12,7.57826087,47.91666933
11/25/12,2.6875,34.60648414
11/26/12,8.054545455,18.63425926
11/27/12,9.575,37.26851852
11/28/12,6.904347826,34.60648414
11/29/12,3.79047619,34.60648414
11/30/12,6.104347826,34.60648414
12/1/12,-2.307692308,45.25462963
12/2/12,15.11428571,45.25462963
12/3/12,17.43684211,61.22685185
12/4/12,14.12666667,58.56481481
12/5/12,17.39285714,69.21296562
12/6/12,10.96818182,77.19907407
12/7/12,3.239130435,45.25462963
12/8/12,1.695652174,29.28240741
12/9/12,6.95,18.63425926
12/10/12,5.9625,39.93055556
12/11/12,4.679166667,47.91666933
12/12/12,9.425,71.875
12/13/12,4.256521739,53.24074074
12/14/12,9.2,45.25462963
12/15/12,43.38823529,18.63425926
12/16/12,13.30454545,23.9583344
12/17/12,0.75,18.63425926
12/18/12,37.74285714,37.26851852
12/19/12,13.74615385,31.94444444
12/20/12,-0.15,13.31018519
12/21/12,0.230434783,13.31018519
12/22/12,0.594736842,13.31018519
12/23/12,0.0125,7.986111111
12/24/12,4.572727273,10.64814815
12/25/12,4.091666667,10.64814815
12/26/12,0.931818182,13.31018519
12/27/12,3.695,13.31018519
12/28/12,3.078571429,10.64814815
12/29/12,0.654545455,10.64814815
12/30/12,11.61333333,18.63425926
12/31/12,5.065217391,10.64814815
